Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
@RandPaul His judgment was in question loooong before that! Hell we could return to the AIDS era.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@mgolingan1 @OANN @CDCDdirector @SteveFDA They grab with everything they can to hold the power while the coronavirus moves in the mirror. What a joke. Hospitals are empty and Fauci has failed us.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
@realDonaldTrump We're done with this guy who scares people.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@DailyCaller @SpeakerPelosi puts #Faci on a pedestal that he pushed long stops, defended against #Hydroxychloroquine that the doctors use w/barriers, pushed a costly drug.. without home.. remdisvir refused to condone protest, people cannot go to church, congress excluded",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
Why the experts don't sh*t be clear.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@jjauthor @MailOnline I have it, without scientific evidence because I am not a scientist, on a good authority that masks do not work. Do you want to know how? Because like any good citizen, wearing a mask, when I sneeze I cover my mouth and no doubt have moisture on my hand. #itsallahoax",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@DeAnna4Congress He certainly has a financial stake in this project.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18
"@realDonaldTrump Please stop listening to CDC and Fauci. It is wrong every time so far, why would he suddenly be right? #CDCLies",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@JordanSchachtel Time to cut #DrFaci from the decision-making process. Thank him for his service and move on. #The economy has always been a part of the decision-making process in terms of health. Why did we stop the beak of #Coronavirus? When did we decide it was OK to come #Socialists? #endthelockdown,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
@C74Kate I live in the SD in a city full of tourists. I deal with 100 people daily without masks &amp; have been in crowded public spaces. WuHan Chinese Flu is BS. The major chain stores are ordering masks although our city does not need them.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@realDonaldTrump Fauci is [DS] Fake... He contributed to this in 2005...,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@BobLonsberry @YahooNews So Fauci is an accomplice, that's how many #COVID19 has spread, as he advised the government.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.27e+18
@KarluskaP @realDonaldTrump Why does this mad Robinet even take care of himself with a mask?!? He knows DOESNNJT HELP but presents himself everywhere wearing one: LEAST ON LESS ON LESS ON! And he does it because he knows: IT HIS SUPPLY!:rage:#DoingFauci #FauciForPrison,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@atensnut Although there is a video of Dr. Anthony Fauci on.Today Show. February 29 saying that there was no need for Americans to change their behavior because of Coronavirus.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"@BoSnerdley @politico And it was much better Clear, concise, informative, your reassuring Dr. Fauci has been so everywhere in the block that it's hard to know what's solid info and what's and his celebrity love is off-putting for a health professional @POTUS @realDonaldTrump #COVID19",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"I can't stand this madness anymore! #COVID19 is true yes, but all this blocking and no school etc. IS BATTCRAP INSANE! We elected @realDonaldTrump in 2016, not #DrFauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"Sorry for you #DrFauci fans there, but #COVID19 is like a 100-day blizzard and Al Roker keeps talking about it every day!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.27e+18
"@GovWhitmer @GovMikeDeWine All this started 5 months ago &amp; AT HIS FIRST THOSE WE HAVE DIVULTS NOT TO DO MASCRES...and now that it is not considered a pandemic now it wants us in MASCRES?!!!LOL If everyone does not understand that it is political, they do not really pay!!!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@NYGovComo Fake science, there are many individual doctors out and disagree with Fauchi!!! He was wrong on this floor so many times!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@23LuckyNumbers @GovMurphy...Dem #DrFauci, Reichsminister, aware of these facts in 2005 and KNOWING TODAY, governors, like #Como, ban #Hydroxychloroquine (used as a preventative of malaria for 70 years) is an accomplice to the suffering and death of thousands... just like the Reichsminister Joseph Goebbels...",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@MooseMilk1985 @Girls_philly @Tracy957644321 @SanDiegoMom @ChadPergram @MariaBartiromo @FoxNewsDominge It could be daughter filly. That China did not restrict the trips. That #DrFaci did not say avoid the crowds that the virus corona is not dangerous for healthy people, that they should go out, that the Democrats and the media are cause of hystery",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24e+18
"And you will receive proof, to publicly identify, that you have been vaccinated. #COVID19 #coronavirus #CoronaUpdate #pandemic #DrFauci #vaccine #revelation #mark dubest",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
What do you see when you look at a profile photo of someone wearing their #masc? #Covid_19 #COVIDIOTS #masks required #disenotomasks #tyrannie #government #office abuse #crimesagainst humanity #medical fraud #DrFauci #CDC #guidelines #Social distance,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
What is the difference between #DrFauci and #AdamSchiff? Nothing. Both are full of lies and deception. #COVID19,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.27e+18
"@RedNationRising They forget that there are cameras everywhere or are they who are fans? Rhetorical question, they know that the media will cover and dumb sheep will still shout.. wear your mask!!!",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@POTUS Mr President, throw #DrFauci on his mask!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
.@POTUS.@realDonaldTrump.@VP.@Mike_Pence I love how you have these 2 on the file sir. It's true... put them in the glove and get them to answer the questions. Because you will need these sound bites of #DrFauci &amp; #DrBirx.:wink: #COVID19 #CoronaVirusTaskForceBriefing,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
"#DrFauci on 60 Minutes: ""Masking is to prevent infected people from transmitting it"" So if I don't have a mask, I don't need to wear a fucking mask.",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@hucklebee_sarah In 2020, he said that no one needed to wear a mask, and then everyone did. He told us that we should never shake hands again, and that we can't go back to normal before we have a vaccine, and a bunch of other lies and contradictions. Fauci is a rat.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@CBSNews No double-return for #FauciTheFraud. If I did this on my job, my ass would be shown at the door.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@CNNPolitics Why not? Who elected him? #FireFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@TorieWatcher @DeAnna4Congress @JoeNBC @WillieGeist @morningmika @JoyAnnReid @sunny @donlemon @maddow @cindymccain This Dr Fauci belongs to Gitmo.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"#DrFauci is hilarious!!! : smile: At an audition, without anyone next to him, wearing a mask. Remove the mask... put it back in place... remove it again. Remove the mask... put it on the table. Touches itself continuously to the face!...but I should take it seriously.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@kylegriffin1 Meanwhile, Dr.Fauci was experimenting in a Wuhan lab with cave bats that scientists say #CoronaVirus came from The Independent reported on this subject.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.26e+18
@Thomas1774Bread FAUCI FOUTÉ! Where is our #SecondReview??,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
#Analogy: Saying that you can't go back to work or school before you have a vaccine for #COVID19 is like #DrFauci saying that you can't have sex again before there is a vaccine for #AIDS.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"So Senator Warren had his daily death rate inflated by the Fauchi Corona virus, so the question is, did he inflate them too? #fakenews #obamagagate",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"@drdavidsamadi I îll never forget to do that, laugh @potus on the platform, publicly. Little toad.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@kojman1 @MSNBC The #Comey? In other words, #DrFauci invented all the #coronavirus!!!!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
It has been difficult to get a COVID-19 test and it is still difficult to get a test. Yet #DrFauci pushes an anti-body test to get you back to work without any information on the duration of immunity. I bet he won't miss this test. #TrumpSheep,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
@shell17159039 @JustMe123____ @josekayemba @brianstelter Fauci has conflicts of interest with #BigPharma Go read what he wrote in the NE medical journal in March or the CDC 5 planning scenarios in April.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@michellemalkin @realDonaldTrump Right! Why does this guy have so much air time... @realDonaldTrump @DonaldJTrumpJr need to put this guy out of the way post-haste! #FauciTheFraud,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"Nobody talked to the doughnut about the presentation, and now he's gonna cry to CNN.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
".@AM990TheAnswer.@ChrisStigall.@EddieCaiazzo Here's what we have with Dr.Fauci. 40YRS, A:moneybag:TRILLION:moneybag:in financing at @NIH @NIAIDBioIT to create a CURE OR VACCINE for #AIDS &amp; there are still no ones! There will be no ones for #COVID19. COVID is CONTROLED that they have never had!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"""If it saves a life..."" the mentality behind which everyone is required to wear #masks. Apply the same logic to #Hydroxychloroquine. @realDonaldTrump @POTUS #Faci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@gatewaypundit @GJohnston2014 @RobertKennedyJr @joehoft I think most #Congress will also get a $$$ rake of #coronavirus vaccine and stuffing.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@washingtonpost...it's ok; we have #Hydroxychloroquine #Zinc and #ZPacks to deal with things anyway so BS can wait...#CovidScam2020 #CovidFraud,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@elishaengland82 @ChapulinColoRed @X14Eagle @brettcoldwell @avacowan @DrStevenProsen1 @SpeakGF @UnitedNewsChan1 @PaintistThe @lewisetayloriii @intheMatrixxx Now he wants a vaccine. Should doctors lose their license if they prescribe more just to make money? #FireFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@Jim_Jordan @HarrellRyan1 We should all just open up! Enough of this dangerous scam. Stop us all! NO HOUSE! They are worse for our health than they help it. #Scamdemic,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@DeAnna4Congress Fauci is heavily invested with Bill Gates in a vaccine. They are ready to return Trillions if our government makes the vaccine mandatory! Fauci is a fool.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@Acosta So instead of working on #COVID19, Fauci poses for @InStyle and now this.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"I just heard Dr. Fauci on the radio patiently explain why he is concerned that #protests may spread #coronavirus, as if we had not heard the same information continuously from early March to late May.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.27e+18
So where was this #DrFauci faded in January & February. I knew about the epidemic and its potential on January 6. Where was Fauci? Why was it silent? You're telling me that this man was ignorant of the Coronavirus until recently? Ok so he's not credible &mp; should stfu,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
@realDonaldTrump It's time to FIRE Fauci!!,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@realDonaldTrump @FoxFriendsFirst I think Dr.Fauci dictates to @POTUS when our economy will reopen. Only one person should never dictate the fate of #Americans. Our rights are violated as a result of #COVID19 policy. #ReopenAmericaNow,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
Dr. Fauci and others from his trash are talking about a second wave of #CoronavirusPandemic as an iron subtext not reopening. Bells of Hell! We are still 10 on the first wave. Let's just dive in and swim with sharks #COVID19. There is not a lot of blood in the water.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
@realDonaldTrump If it's up to #DrFauci we will never open or at least not until November. He said we should flatten the curve to protect hospitals but now a group closes!! &amp; faucici now goes against its own guidelines that only need 2wk decline to open slowly! #COVID19,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"@Marsha250 After Dr. Fauci's admission, it's just a bad flu season @POTUS is one of the media that will blame unnecessary panic We told our prez for three months #FireFauci I always beg @realdonaldtrump bt it must #UnlockAmericaNow #COVID19",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"Two nights ago, he admitted that he had never been completely satisfied with the information about China on the beginning of #COVID19 but that today he is trying to minimize the issue if it came from a laboratory",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"@CNN And that's why Fauci is made. He Bill Gates VENTRILOQUET model to push his free, inevitably dangerous, never tested safety, manipulating the genes vaccines.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"If masks block the spread of viruses, why can you still feel the farts through them? Ask for a friend. #MasksDontWork #Mask hole #Mask dubest",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
". #DrFauci is now in his head with / #COVID19! He must be put to the alp and focus on older diseases / viri, &amp; his protégé (is there a one?) (probably 100+ in the fed government.!) should take over! @realDonaldTrump @VP @Secazar",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.27e+18
@GMan40401036 @e_iaco Calm down with your hatred. Instead of wondering how Fauci made a net worth of $500 million? You can't accumulate this kind of wealth from a six-digit salary. Fauci is the modern Josef Mengele,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@Matthew_4_Trump @Rabbittgirl if Fauci had some intreguity for the country he would have left when they got on their knees.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@DeAnna4Congress @Debra39541192 fauci has patents on 4 of the cows.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
Did you hear the joke about civilization that was destroyed because of a cold virus? It's not funny. #COVID1984,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@RandPaul thanks you for being rational and thinking for the people. #DrFauci is a #snakeinthegrass and #media #the great-panic of #covid19 is out of our control. #Get rid of the fauci and #ReopenAmericaNow, people wake up and see the socialist movement.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"@bigleaguepol @kerrydougherty When John Roberts asked Fauci to address himself he lied ""I took off the mask to drink water"" Lie like a horse went on a race course...",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@thebradfordfile Le Flipping Fauci?,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@MarkPar92842203 @ChrisWh11261958 Yes! He bought and paid!!! It seems that protesters get a pass from #COVID19 Now we know we have been played.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"Will people wake up one day? everywhere the world is divided and in conflict with covide 19, it is painful to see that and also imagine the future for our children, enlightened also to be shot down with the break. how people believe fake fraud",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@realDonaldTrump @realDonaldTrump Why are you still allowing corrupt dishonest Dr. fauci to speak for the White House? This guy gives the Democrats everything they need to continue this tricking. Fire: fire: fauci now! #FireFauciNow,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@Hope012015 @businessinsider Psst. You don't listen to #Dr. Frankenstein on his monster. #CoronaVirus is #the creation sponsored by DrFauci. Why are you hiding this? #COVID Ó19 #CoverUp #CoverUp is worse than crime,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
@think_4_yourself Oh Fauci gave Antifa communications when he said that maybe you should start wearing glasses. These anarchists received his message loud and clear.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@kylegriffin1 @JuliansRum No need, Fauci is in the Bill Gates/Soros pocket. Fauci is a fraud. Trump has other advisors on which he can count on the real truth of this plan.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@realDonaldTrump Fauci should submit a urine sample to prove that he does not take #HCQ as a prophylaxis against #COVID19, I think he is.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@Liz_Wheeler At first I admired this type; however, his words &amp; on COVID-19 have undoubtedly shown me that it is a fake &amp; fraud (and perhaps worse).",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@realDonaldTrump You could have cured us all with #Hydroxychloroquine but instead, you listened",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@drdavidsamadi I think Trump still keeps Fauci because he knows that Fauci is behind the virus and if he turns it, Fauci could easily spread another who cooks in Chyna right now, which could be really deadly?",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"Well, I finally know someone with #TheRona and it's me. Like a cold head and but can't taste one thing. It's not worth the 10/10 hype. #hoax #OpenAmerica",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@catturd2 BINGO!! I've been saying this for months. A geek who grins has always wanted to hang out with cool kids, like @realDonaldTrump and won not to give up the central scene, no matter how much it is a failure. #FireFauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@markknoller @CNN Good. We're done with #Fauxi. False. False. False.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@JessieM68040284 @drdavidsamadi @realDonaldTrump @CDCgov Do you feel like Americans are no longer buying fear porn and Wuhan bullshit?? Soon we'll burn our masks.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
Did Faucci throw this?,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@CNN Glad he told the truth this time, half of what he says is not true but all for their hidden agendas!! No matter if he is the best expert, he has proven that we can no longer trust him!!!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@JoeBiden If Fauci is supposed to be the expert, our country tries is doomed, because he did nothing good.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"Please don't let our children grow up thinking it's good to live in fear of getting sick. You get sick, you get better. It happens all the time. If you are afraid, stay home. If you are sick, stay home.",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.27e+18
@CGasparino I Ím curious why you are not reporting on China's lie and its obvious act of war against the West. I Ím curious also why you do not have a column on Fauci fail to identify the first pandemic in 100 years and more. Did his work? Fauci has missed by some measure.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@aubrey_huff @realDonaldTrump #ChinaVirus and #BillGates and #DrFauci and #Democrats Evil:smiling_imp::smiling_imp::smiling_imp::smiling_imp::smiling_imp:,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"#Trump doesn't say live events until August/September. I don't know if it's his own invented shit, or if it's #DrFauci Anyway, we have a lot of empty arena shows coming up &amp; which assumes that someone from #wwe or #AEW doesn't get #COVID19 that could change everything #Wrestlemania",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
"@thedailybest Bravo LT. Governor Fauci lives in utopia, track and trace never going to work unless we lock ourselves in January when Fauci said that viruses pose no threat to the United States. #Fauci #FauciThe Fraud",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@ZBnrc @mchooyah Because Trump controls a virus from China?... that was financed by Obama &amp; Fauci at the sum of more than 3 billion US dollars... to arm a virus against the United States? :face_with_symbols_on_mouth: #ThanksObama,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@thehill Dr. Falsi is a fraud and clown show,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
Why is Dr. Fauci still on CNN?,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"First he was wearing a mask, now the mask is not good enough and we need google or face shields. What next, telling us that it is not safe to leave our house without a booty socket? #COVID19 #coronavirus #WakeUp",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"My mother is from Europe, moved here 40 years ago. Sterilization was not known from her, which is why her immune system is better than that of the average American citizen. I see that many people around me too. Dr Anthony Fauci is a liar and a fraud. #coronavirus #COVID19 #DrFauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
Fauci lost his mind. #COVID19,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@realDonaldTrump - Why not fire Fauci? Make us all happy and get rid of this DS POS. #DrainTheSwamp #covid is a scam, a prank, a hiccup,... let us go with!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@suzel10535209 @IngrahamAngle Experts told us that we needed 15 days to smooth the curve that has transformed into 120 days more; sacrifice freedoms than WON.T. This plague has a survival rate of 99% why is the United States the only country with a second wave? :face_with_raised_eyebrow: #FireFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"Dear Dr. Fauci, how do you intend to continue to scare until the election of the virus becomes less lethal? How much does the world elite pay for this? #plandemic #inflated cases #OPENAMERICANOW",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@RupaliChadha® @IngrahamAngle @bigleaguepol And because Fauci has half the patent for a vaccine. Follow the money.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"#DrFauci totally contradicts Trump by stating that #coronavirus probably came from a bat, not a lab like #trump insinuated.",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
"@CNN @DNC @NYGovComo @GovWhitmer #DrFaci inaccurate predictions #coronavirus Jan: ""The Americans would not be affected"" Feb: ""Only a small percentage of Americans will be affected"" Mar: ""There will be more than 2,000,000 American deaths"" - Mask not working - Model - Model - Model - Model - Model - Model - Model - Model - Model - Model - Model - Model - Model - Model - No - - No - - No - - No - No - No - No - No - No - No - No - - No - No - No - No - No - No - No - No - No - No - No - No - No - - - No - - - No - - - No - - - No - - No - - No - - - - - - - - - - - - - - - - - - - - - - -",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26e+18
